Protein_id,Protein_description,Gene_name,hrp_1,hrp_2,h2o2_1,h2o2_2,t4_1,t4_2,t5_1,t5_2,signal_ratio,fp,tp,tpr,fpr,tpr_fpr,fdr
2822,GH16255p,jeb,6.2347,5.8983,6.0091,5.8549,5.9478,6.0092,6.2938,6.302,0.44709999999999983,0,0,0.13211382113821138,0.012345679012345678,0.1197681421258657,0.007017543859649123
3139,"Uncharacterized protein, isoform B;LD32923p",CG42240-RA;Dmel\CG42240,6.1181,5.7241,5.5803,5.765,5.8908,5.9079,6.0026,6.2114,0.4464000000000006,0,0,0.13211382113821138,0.012345679012345678,0.1197681421258657,0.007017543859649123
2778,RING-type E3 ubiquitin transferase;E3 ubiquitin-protein ligase mind-bomb,mib1,6.1878,6.029,6.0244,5.8577,5.9924,6.0025,6.3843,6.3017,0.44399999999999995,0,0,0.13211382113821138,0.012345679012345678,0.1197681421258657,0.007017543859649123
2865,Defective proboscis extension response 20,dpr20,6.2034,5.899,5.8078,5.7817,6.1702,6.2148,6.0267,6.2253,0.4436,0,0,0.13211382113821138,0.012345679012345678,0.1197681421258657,0.007017543859649123
FBgn0037647,GH04846p,RagA-B,5.9864,5.9468,4.2833,5.9772,5.6031,5.6256,6.0522,6.4204,0.44320000000000004,0,0,0.13211382113821138,0.012345679012345678,0.1197681421258657,0.007017543859649123
3351,"Acid phosphatase 1, isoform B;Acid phosphatase 1, isoform A",Acph-1,6.4632,5.7411,5.5018,5.4975,5.5794,5.5646,5.6391,5.9386,0.4411000000000005,0,0,0.13211382113821138,0.012345679012345678,0.1197681421258657,0.007017543859649123
3426,Mediator of RNA polymerase II transcription subunit 1;Mediator of RNA polymerase II transcription subunit 1;Mediator of RNA polymerase II transcription subunit 1;Mediator of RNA polymerase II transcription subunit 1,MED1;MED1-RA;Trap220,5.8863,5.602,5.6699,5.6033,5.4473,5.4702,5.8099,6.0441,0.4408000000000003,0,0,0.13211382113821138,0.012345679012345678,0.1197681421258657,0.007017543859649123
FBgn0037606,LD37279p,Dmel\CG8032,6.506,6.1227,6.1232,6.0228,5.9154,5.9495,6.3005,6.4625,0.4397000000000002,0,0,0.13211382113821138,0.012345679012345678,0.1197681421258657,0.007017543859649123
FBgn0037621,LD30467p,M1BP,5.9892,5.946,6.0022,5.9821,6.0517,6.0474,6.0476,6.4218,0.4397000000000002,1,0,0.13211382113821138,0.013888888888888888,0.11822493224932248,0.007894736842105263
3296,LP02252p,tfc,6.1895,5.5933,5.8463,5.7764,5.2295,5.3214,6.1152,6.2156,0.4392000000000005,0,0,0.13211382113821138,0.013888888888888888,0.11822493224932248,0.007894736842105263
3240,RH10688p;Malectin domain-containing protein;FI23935p1 (Fragment),CG9257;CG9257-RA;Dmel\CG9257,6.1232,5.7002,5.7032,5.7092,5.7686,5.6171,5.8838,6.1468,0.43759999999999977,0,0,0.13211382113821138,0.013888888888888888,0.11822493224932248,0.007894736842105263
3013,HDC15090,HDC15090,6.2588,5.774,5.8782,5.8904,5.7211,5.8144,6.0586,6.3267,0.43630000000000013,0,0,0.13211382113821138,0.013888888888888888,0.11822493224932248,0.007894736842105263
3445,"Frazzled, isoform C;FI24025p1;Frazzled, isoform B;RE24885p;RE12428p;Frazzled;Frazzled",fra;fra-RA,6.0203,5.5101,4.6652,5.6538,5.8002,5.8304,5.7956,6.0895,0.43569999999999975,0,0,0.13211382113821138,0.013888888888888888,0.11822493224932248,0.007894736842105263
FBgn0029629,Eukaryotic translation initiation factor 3 subunit G-1,eIF3g1,6.0279,5.8434,5.7707,5.5885,5.6588,5.6348,5.7503,6.0233,0.4348000000000001,0,0,0.13211382113821138,0.013888888888888888,0.11822493224932248,0.007894736842105263
2648,"CG32677 (Fragment);X11L beta (Fragment);Uncharacterized protein (Fragment);X11Lbeta, isoform D;LP19469p (Fragment);X11Lbeta, isoform A;X11Lbeta, isoform E",CG32677;X11Lbeta,6.0294,6.0731,6.0267,6.0335,6.1513,6.2321,6.3496,6.4681,0.43459999999999965,0,0,0.13211382113821138,0.013888888888888888,0.11822493224932248,0.007894736842105263
FBgn0035512,IP07124p (Fragment);Cuticular protein 64Ac,CG15008;Cpr64Ac,6.8132,6.3988,6.375,6.264,6.3818,6.3252,6.6806,6.698,0.43400000000000016,0,1,0.13414634146341464,0.013888888888888888,0.12025745257452575,0.007894736842105263
3070,"Integrin alpha-PS1;Integrin alpha-PS1, Isoform A;Integrin alpha-PS1, Isoform C;Integrin alpha-PS1, Isoform D;Integrin alpha-PS1, Isoform E;Multiple edematous wings, isoform F",mew,6.1441,5.7642,5.8045,5.7331,5.9353,5.9148,6.0282,6.1667,0.4335999999999993,0,0,0.13414634146341464,0.013888888888888888,0.12025745257452575,0.007894736842105263
3254,"CCR4-NOT transcription complex subunit 4, isoform H;CCR4-NOT transcription complex subunit 4, isoform K;CCR4-NOT transcription complex subunit 4, isoform L;CCR4-NOT transcription complex subunit 4, isoform J;CCR4-NOT transcription complex subunit 4, isoform G;CCR4-NOT transcription complex subunit 4, isoform A",Cnot4,6.0976,5.8766,5.6567,5.6621,5.6335,5.607,5.9612,6.0954,0.4333,0,0,0.13414634146341464,0.013888888888888888,0.12025745257452575,0.007894736842105263
3233,GH23156p,ICA69,6.1876,5.6984,5.8473,5.6658,5.577,5.6321,5.9895,6.0983,0.4325000000000001,0,0,0.13414634146341464,0.013888888888888888,0.12025745257452575,0.007894736842105263
3290,"F-actin monooxygenase;F-actin monooxygenase;F-actin monooxygenase;F-actin monooxygenase;[F-actin]-monooxygenase Mical;[F-actin]-monooxygenase Mical, Isoform E;[F-actin]-monooxygenase Mical, Isoform B",Mical,6.1412,5.6539,5.7432,5.6628,5.588,5.5399,5.9111,6.0952,0.43240000000000034,0,0,0.13414634146341464,0.013888888888888888,0.12025745257452575,0.007894736842105263
FBgn0243486,"RT10265p (Fragment);GH07373p;Reduced ocelli, isoform B",rdo;rdo-RA,6.6465,6.3951,5.6837,6.2318,6.4137,6.4469,6.6597,6.6633,0.4314999999999998,0,1,0.13617886178861788,0.013888888888888888,0.12228997289972898,0.007894736842105263
3720,NEDD8-activating enzyme E1 regulatory subunit;Nedd8-activating enzyme E1 regulatory subunit,APP-BP1,5.6345,5.275,5.1758,5.2756,4.9186,5.0684,5.7258,5.7067,0.4310999999999998,0,0,0.13617886178861788,0.013888888888888888,0.12228997289972898,0.007894736842105263
FBgn0026616,Alpha-mannosidase;Alpha-mannosidase;Alpha-mannosidase;Alpha-mannosidase,alpha-Man-IIb,7.1572,6.944,6.4792,6.7996,6.7493,6.7898,7.1942,7.2302,0.4306000000000001,0,0,0.13617886178861788,0.013888888888888888,0.12228997289972898,0.007894736842105263
3340,"Dystrophin, isoform D",Dys,5.9204,4.8801,4.6743,5.6605,6.3849,6.4384,5.957,6.0902,0.4297000000000004,0,0,0.13617886178861788,0.013888888888888888,0.12228997289972898,0.007894736842105263
3406,"Heterochromatin protein 5, isoform B",CG1745;HP5;HP5-RB,5.9256,5.5611,6.1969,5.547,5.542,5.4801,5.3874,5.9749,0.42790000000000017,0,0,0.13617886178861788,0.013888888888888888,0.12228997289972898,0.007894736842105263
FBgn0052485,GH16843p,CG2159,5.7823,5.5399,5.4931,5.4925,5.6594,5.626,5.6106,5.9182,0.42569999999999997,0,0,0.13617886178861788,0.013888888888888888,0.12228997289972898,0.007894736842105263
FBgn0259213,"RT02374p (Fragment);IP05642p (Fragment);Sidestep II, isoform A",CG33515-RA;CG42313-RA;HDC02590;side-II,6.4077,6.0854,6.2056,5.9524,6.2614,6.2574,6.2054,6.3778,0.4253999999999998,0,1,0.13821138211382114,0.013888888888888888,0.12432249322493225,0.007894736842105263
FBgn0037016,GM08106p;VWFC domain-containing protein,CG13252;Dmel\CG13252,6.7371,6.1099,5.7253,5.9186,6.3843,6.3987,6.1952,6.3423,0.4237000000000002,0,1,0.1402439024390244,0.013888888888888888,0.1263550135501355,0.007894736842105263
FBgn0027330,RNA cytidine acetyltransferase;RNA cytidine acetyltransferase;RNA cytidine acetyltransferase,CG1994;l(1)G0020;l(1)G0020-RA,6.2235,5.7936,5.7986,5.7799,5.5572,5.6203,6.185,6.2035,0.4236000000000004,0,0,0.1402439024390244,0.013888888888888888,0.1263550135501355,0.007894736842105263
3093,"Keratin, type II cytoskeletal 73;Keratin, type II cytoskeletal 73",Krt71;KRT71;Krt73;KRT73;KRT74,6.1291,6.1157,5.9751,5.6798,5.6328,5.737,6.0111,6.1034,0.42359999999999953,0,0,0.1402439024390244,0.013888888888888888,0.1263550135501355,0.007894736842105263
FBgn0086359,Leishmanolysin-like peptidase,Invadolysin,7.0429,6.7318,6.6657,6.6694,6.8284,6.898,7.1059,7.0918,0.42239999999999966,1,0,0.1402439024390244,0.015432098765432098,0.1248118036735923,0.008771929824561403
2204,"Trithorax-like, isoform F;Trithorax-like, isoform C;MIP04022p (Fragment);Trithorax-like protein variant A;Trithorax-like protein variant G;Trithorax-like protein variant B;Trithorax-like protein variant I;Trithorax-like, isoform K;Transcription factor GAGA;Transcription factor GAGA, Isoform B;Transcription factor GAGA, Isoform G;Transcription factor GAGA, Isoform I;Trithorax-like, isoform J;Trithorax-like, isoform I",Trl;Trl-RA,6.6089,6.3628,6.2688,6.1458,6.2919,6.3117,6.48,6.5681,0.4222999999999999,0,0,0.1402439024390244,0.015432098765432098,0.1248118036735923,0.008771929824561403
3560,RE68879p,Dmel\CG17168,5.7812,5.5039,5.5199,5.4421,5.3397,5.3876,5.7549,5.8643,0.42220000000000013,0,0,0.1402439024390244,0.015432098765432098,0.1248118036735923,0.008771929824561403
FBgn0027570,"Neprilysin-2;Neprilysin-2, Isoform A",Nep2,6.2591,5.9078,6.0564,5.8496,5.9785,6.0956,5.9881,6.2697,0.4201000000000006,0,1,0.14227642276422764,0.015432098765432098,0.12684432399879553,0.008771929824561403
3647,Retrovirus-related Gag polyprotein from transposon HMS-Beagle,gag,5.827,5.4816,5.5393,5.2338,5.2097,5.3162,5.5322,5.6536,0.4198000000000004,0,0,0.14227642276422764,0.015432098765432098,0.12684432399879553,0.008771929824561403
FBgn0285955,"Crossveinless c, isoform C;IP11791p (Fragment);RE02250p;Crossveinless c, isoform A",cv-c;RhoGAP88C,5.7613,5.3729,5.4621,5.4611,5.3481,5.3842,5.7368,5.8806,0.4195000000000002,0,0,0.14227642276422764,0.015432098765432098,0.12684432399879553,0.008771929824561403
3481,"Transcription termination factor, mitochondrial",mTTF,6.0107,5.5929,5.656,5.5304,5.1464,5.2441,5.9743,5.9495,0.41909999999999936,0,0,0.14227642276422764,0.015432098765432098,0.12684432399879553,0.008771929824561403
FBgn0034583,Uncharacterized protein,CG10527;Dmel\CG10527,8.6016,8.3642,8.1838,8.109,8.647,8.654,8.4797,8.5267,0.41769999999999996,1,0,0.14227642276422764,0.016975308641975308,0.12530111412225234,0.009649122807017544
3435,F-spondin,fat-spondin,5.614,5.6459,5.5326,5.5423,5.5672,5.6044,5.9886,5.9594,0.4170999999999996,0,0,0.14227642276422764,0.016975308641975308,0.12530111412225234,0.009649122807017544
FBgn0264560,"Gartenzwerg, isoform C;Gartenzwerg, isoform B;Gartenzwerg, isoform A",garz,6.08,5.891,6.0344,5.7045,5.8227,5.8451,6.0782,6.1215,0.4169999999999998,0,0,0.14227642276422764,0.016975308641975308,0.12530111412225234,0.009649122807017544
FBgn0039332,RT10118p (Fragment);Astrocytic leucine-rich repeat molecule,alrm;CG11910-RA,6.8385,6.5805,6.5738,6.5903,7.0557,7.0855,6.8971,7.0066,0.41629999999999967,0,1,0.1443089430894309,0.016975308641975308,0.1273336344474556,0.009649122807017544
FBgn0004179,"IP16506p;Cysteine string protein, isoform F;Cysteine string protein, isoform D",Csp;Csp-RC,6.8164,6.7251,6.6444,6.6211,6.9953,7.0158,7.0055,7.0349,0.41380000000000017,0,1,0.14634146341463414,0.016975308641975308,0.12936615477265884,0.009649122807017544
FBgn0083949,"Sidestep III, isoform O;Sidestep III, isoform P",;side-III,6.3849,6.0777,6.0573,5.9684,6.3512,6.3636,6.2991,6.3818,0.4134000000000002,0,1,0.1483739837398374,0.016975308641975308,0.1313986750978621,0.009649122807017544
3192,Serine protease inhibitor 88Ea,Spn88Ea,6.243,5.7396,5.786,5.7061,5.6689,5.7407,5.9091,6.1187,0.4125999999999994,0,0,0.1483739837398374,0.016975308641975308,0.1313986750978621,0.009649122807017544
3208,Ferritin;Ferritin;Ferritin,Fer2LCH,6.039,5.7426,5.7892,5.5862,5.8373,5.8428,5.9636,5.9982,0.4119999999999999,0,0,0.1483739837398374,0.016975308641975308,0.1313986750978621,0.009649122807017544
FBgn0285925,"Fasciclin 1, isoform C",Fas1,6.8867,6.6773,6.8877,6.7828,7.2991,7.233,7.24,7.1946,0.4118000000000004,0,1,0.15040650406504066,0.016975308641975308,0.13343119542306536,0.009649122807017544
1549,"RE03681p;Dis3 like 3'-5' exoribonuclease 2, isoform C;Dis3 like 3'-5' exoribonuclease 2, isoform A",Dis3l2,7.2149,6.6225,6.6199,6.439,6.5757,6.5934,6.7941,6.8504,0.41139999999999954,0,0,0.15040650406504066,0.016975308641975308,0.13343119542306536,0.009649122807017544
3661,RE57134p,Dmel\CG14015,5.896,5.2299,5.3709,5.3375,5.11,5.1019,5.8719,5.7466,0.4090999999999996,0,0,0.15040650406504066,0.016975308641975308,0.13343119542306536,0.009649122807017544
FBgn0085433,"Uncharacterized protein, isoform E;GH12452p (Fragment);GH21874p;FI17904p1;Uncharacterized protein, isoform F",CG34404;Dmel\CG34404,5.7789,5.5686,5.7365,5.574,5.7305,5.7271,5.4801,5.9829,0.40890000000000004,1,0,0.15040650406504066,0.018518518518518517,0.13188798554652215,0.010526315789473684
FBgn0000253,Calmodulin;AT15141p (Fragment);Calmodulin,Cam;Cam-RB,7.0015,6.4681,6.7361,6.5437,6.7727,6.7711,6.7827,6.9504,0.40669999999999984,1,0,0.15040650406504066,0.020061728395061727,0.13034477566997893,0.011403508771929825
FBgn0017567,NADH dehydrogenase (ubiquinone) 23 kDa subunit,ND-23,7.1881,6.8784,6.875,6.7121,7.0006,6.9879,7.0224,7.1168,0.40469999999999917,1,0,0.15040650406504066,0.021604938271604937,0.1288015657934357,0.012280701754385965
FBgn0087005,RH04101p (Fragment);MORN repeat-containing protein 4 homolog,retinophilin-RB;rtp,6.7802,6.9782,7.029,7.0758,7.2876,7.2229,7.4741,7.4788,0.4029999999999996,0,0,0.15040650406504066,0.021604938271604937,0.1288015657934357,0.012280701754385965
FBgn0033101,LD24696p,Dmel\CG9436,6.4792,6.1547,6.0367,6.0457,5.9208,5.9397,6.2617,6.4478,0.4020999999999999,0,0,0.15040650406504066,0.021604938271604937,0.1288015657934357,0.012280701754385965
FBgn0038058,Protein VAC14 homolog;Protein VAC14 homolog,CG5608;Dmel\CG5608,6.0594,5.888,5.9963,5.6597,5.7239,5.8578,6.1035,6.0617,0.40200000000000014,0,0,0.15040650406504066,0.021604938271604937,0.1288015657934357,0.012280701754385965
3373,Elongator complex protein 5,Dmel\CG2034,6.1114,5.7298,5.773,5.3884,5.7692,5.5929,5.6595,5.7904,0.40200000000000014,0,0,0.15040650406504066,0.021604938271604937,0.1288015657934357,0.012280701754385965
FBgn0086694,E3 ubiquitin-protein ligase Bre1;E3 ubiquitin protein ligase,Bre1,6.0424,5.8067,5.8953,5.7274,5.8215,5.8232,5.8819,6.1292,0.4017999999999997,1,0,0.15040650406504066,0.023148148148148147,0.12725835591689252,0.013157894736842105
FBgn0267348,"Laminin subunit gamma-1;Laminin B2, isoform B",LanB2,8.0993,7.9246,7.4805,7.5175,7.7569,7.7519,7.8842,7.9193,0.4017999999999997,0,1,0.1524390243902439,0.023148148148148147,0.12929087624209576,0.013157894736842105
FBgn0015609,"Neural-cadherin;Neural-cadherin, Isoform F",CadN;CadN-RB,7.7337,7.5821,7.4641,7.3948,7.8549,7.9343,7.81,7.796,0.4012000000000002,0,1,0.15447154471544716,0.023148148148148147,0.13132339656729902,0.013157894736842105
3677,IP21677p (Fragment);IP21477p (Fragment);FI16818p1 (Fragment);Arrestin_C domain-containing protein,CG14696-RA;Dmel\CG14696,6.092,5.4406,5.3872,5.3133,5.2283,5.2039,4.9828,5.7137,0.4004000000000003,0,0,0.15447154471544716,0.023148148148148147,0.13132339656729902,0.013157894736842105
FBgn0267823,"GDP-4-keto-6-deoxy-D-mannose-3,5-epimerase-4-reductase;Probable GDP-L-fucose synthase",Gmer;Gmer-RA,5.9556,5.6388,5.7611,5.4498,5.5544,5.5452,5.714,5.8502,0.4004000000000003,0,0,0.15447154471544716,0.023148148148148147,0.13132339656729902,0.013157894736842105
3798,Ubiquitin-conjugating enzyme E2-22 kDa;E2 ubiquitin-conjugating enzyme,Ubc4,5.3025,5.0894,4.9485,5.0975,5.0119,4.974,5.4106,5.4966,0.3990999999999998,0,0,0.15447154471544716,0.023148148148148147,0.13132339656729902,0.013157894736842105
1035,"LK6 protein kinase;LD17393p;Lk6 kinase, isoform B",Lk6,7.3689,6.9162,6.9876,6.8636,6.7722,6.8312,7.2592,7.2625,0.39890000000000025,0,0,0.15447154471544716,0.023148148148148147,0.13132339656729902,0.013157894736842105
1583,MIP14152p (Fragment),CG4587-RB,6.8142,6.5907,6.7046,6.4302,6.8704,6.8125,6.5011,6.8289,0.39869999999999983,0,0,0.15447154471544716,0.023148148148148147,0.13132339656729902,0.013157894736842105
3105,Phospholipid scramblase;Phospholipid scramblase;Phospholipid scramblase,scramb1,5.8563,5.844,5.9817,5.841,5.8061,5.8501,5.9027,6.2388,0.39780000000000015,0,0,0.15447154471544716,0.023148148148148147,0.13132339656729902,0.013157894736842105
3009,"Uncharacterized protein, isoform C;Uncharacterized protein, isoform D;Uncharacterized protein, isoform E;IP14766p;Uncharacterized protein, isoform A",CG9932;elF-4A;EP2317,6.1499,5.9675,5.9509,5.8048,5.789,5.8341,6.0436,6.2019,0.3971,0,0,0.15447154471544716,0.023148148148148147,0.13132339656729902,0.013157894736842105
FBgn0004108,"Neurotactin, isoform C;Neurotactin",CG4382-RB;Dmel\CG4382;Nrt,7.3961,6.9255,6.9416,6.8465,6.959,6.9904,7.2328,7.2434,0.3969000000000005,0,1,0.1565040650406504,0.023148148148148147,0.13335591689250226,0.013157894736842105
3803,Alpha-mannosidase;Alpha-mannosidase 2,alpha-Man-IIa,5.4625,5.1182,5.0315,4.9111,5.0063,5.0722,5.1946,5.3078,0.39670000000000005,0,0,0.1565040650406504,0.023148148148148147,0.13335591689250226,0.013157894736842105
3137,Similar to semaphorin-I;MIP07328p,Sema1b,6.3812,5.6587,5.9303,5.6089,5.8186,5.8208,5.982,6.0055,0.3965999999999994,0,0,0.1565040650406504,0.023148148148148147,0.13335591689250226,0.013157894736842105
FBgn0037788,Carbonic anhydrase,CAH7,7.4464,6.8479,6.9918,6.7914,6.9749,7.0348,7.0763,7.1878,0.39639999999999986,0,1,0.15853658536585366,0.023148148148148147,0.13538843721770552,0.013157894736842105
FBgn0038279,FI04105p;RT11134p (Fragment);FI18055p1,;CG3837-RA;Sdr,6.9919,6.6741,6.7538,6.4979,6.6526,6.6639,6.8962,6.8942,0.3963000000000001,0,1,0.16056910569105692,0.023148148148148147,0.13742095754290878,0.013157894736842105
3514,Phosphatidylinositol-3-phosphate phosphatase;Phosphatidylinositol-3-phosphate phosphatase;Phosphatidylinositol-3-phosphate phosphatase,Dmel\CG3632,5.9891,5.4494,5.6561,5.4369,5.3674,5.3541,5.778,5.8318,0.3949000000000007,0,0,0.16056910569105692,0.023148148148148147,0.13742095754290878,0.013157894736842105
3506,"Uncharacterized protein, isoform D;RH51268p;RE58036p",BcDNA:RH51268;Dmel\CG9368,5.9532,5.5041,5.4195,5.3911,5.5793,5.5012,5.8259,5.7859,0.39480000000000004,0,0,0.16056910569105692,0.023148148148148147,0.13742095754290878,0.013157894736842105
FBgn0034697,RE72291p (Fragment);Putative GM130 protein;Golgi matrix protein 130 kD,GM130,6.1848,5.6727,5.835,5.7275,5.694,5.679,5.7898,6.1222,0.3947000000000003,0,0,0.16056910569105692,0.023148148148148147,0.13742095754290878,0.013157894736842105
3841,Dpr-interacting protein gamma,DIP-gamma,5.3121,4.8798,4.8116,4.7585,4.6701,4.6706,5.1436,5.1518,0.3933,0,0,0.16056910569105692,0.023148148148148147,0.13742095754290878,0.013157894736842105
FBgn0283535,"Vacuolar H[+]-ATPase 26kD subunit, isoform C;V-type proton ATPase subunit E",Vha26,7.4185,7.059,7.1995,6.989,7.1695,7.1896,7.2773,7.3815,0.39250000000000007,0,1,0.16260162601626016,0.023148148148148147,0.13945347786811202,0.013157894736842105
FBgn0030752,Cell cycle control protein 50A;Cell cycle control protein 50A;Cell cycle control protein 50A,CDC50,6.5648,6.4233,6.2796,6.3152,6.6218,6.6455,6.5918,6.7076,0.3924000000000003,0,0,0.16260162601626016,0.023148148148148147,0.13945347786811202,0.013157894736842105
3317,Uncharacterized protein;RE60459p,;CG42232;clone 1.14,5.7637,5.6432,5.5541,5.7224,5.7425,5.6962,5.9358,6.1138,0.39139999999999997,0,0,0.16260162601626016,0.023148148148148147,0.13945347786811202,0.013157894736842105
2750,"Uncharacterized protein, isoform F;Uncharacterized protein, isoform G;Uncharacterized protein, isoform D;Uncharacterized protein, isoform A",;CG10543;CG10543-RC;Dmel\CG10543,6.1979,6.0038,6.0105,5.9972,6.0424,6.0348,6.2352,6.3885,0.3912999999999993,0,0,0.16260162601626016,0.023148148148148147,0.13945347786811202,0.013157894736842105
2424,"Defective proboscis extension response 11, isoform B",dpr11,6.4941,6.2029,6.0883,5.9798,6.3885,6.4256,6.2798,6.3686,0.3887999999999998,0,0,0.16260162601626016,0.023148148148148147,0.13945347786811202,0.013157894736842105
FBgn0032285,GH24939p (Fragment);CG17108,CG17108;gh23489,6.7587,6.4782,6.5288,6.3932,6.1308,6.2224,7.43,6.7817,0.3884999999999996,0,0,0.16260162601626016,0.023148148148148147,0.13945347786811202,0.013157894736842105
FBgn0035253,"Serine-arginine repetitive matrix 2/3/4, isoform F;Serine-arginine repetitive matrix 2/3/4, isoform A;SD07741p;Serine-arginine repetitive matrix 2/3/4, isoform C",Srrm234,7.4369,6.8707,7.138,7.013,6.6604,6.6081,7.1626,7.4009,0.38790000000000013,0,0,0.16260162601626016,0.023148148148148147,0.13945347786811202,0.013157894736842105
FBgn0263131,Adenylate cyclase,CG12436;CG32158,6.3403,6.3975,5.6616,6.1491,6.4174,6.4842,6.3384,6.5369,0.38780000000000037,0,0,0.16260162601626016,0.023148148148148147,0.13945347786811202,0.013157894736842105
FBgn0030479,"CG1987 (Fragment);Rbp1-like, isoform B;RE47308p",CG1987;Rbp1-like,6.3543,6.1642,6.078,6.0024,6.0331,6.1364,6.2183,6.3893,0.3869000000000007,0,0,0.16260162601626016,0.023148148148148147,0.13945347786811202,0.013157894736842105
3221,"Alhambra, isoform N;Alhambra, isoform L;Alhambra, isoform O;Alhambra, isoform K;Alhambra, isoform P;Alhambra, isoform J;Alhambra, isoform F;Alhambra, isoform I;Alhambra, isoform H;IP15113p (Fragment);Alhambra;SD04152p;Alhambra, isoform M;LP05501p;Zinc finger/leucine zipper protein DALF isoform C3;Zinc finger/leucine zipper protein DALF isoform C1;AF10;Alhambra, isoform B;AF10",Alh;Alhambra,5.8011,5.636,5.9333,5.7328,5.8611,5.7851,5.8803,6.1194,0.3865999999999996,0,0,0.16260162601626016,0.023148148148148147,0.13945347786811202,0.013157894736842105
FBgn0032943,Tetraspanin,Tsp39D,6.5998,5.9542,6.5078,6.2868,6.5248,6.5477,6.3144,6.6733,0.38649999999999984,0,1,0.16463414634146342,0.023148148148148147,0.14148599819331528,0.013157894736842105
FBgn0038839,GH08630p,Ktl,7.8769,7.3665,7.4126,7.3533,7.5573,7.5616,7.5853,7.7396,0.3863000000000003,0,0,0.16463414634146342,0.023148148148148147,0.14148599819331528,0.013157894736842105
FBgn0004580,"Calbindin 53E, isoform B;Calbindin-32",Cbp53E,7.2491,6.8775,6.8221,6.8349,7.0607,7.053,6.9326,7.2196,0.3846999999999996,0,0,0.16463414634146342,0.023148148148148147,0.14148599819331528,0.013157894736842105
FBgn0030990,GH07340p,Dmel\CG7556,6.0583,5.9353,5.6818,5.6353,5.8347,5.8764,6.1148,6.0188,0.38349999999999973,0,0,0.16463414634146342,0.023148148148148147,0.14148599819331528,0.013157894736842105
FBgn0041582,"Tamo, isoform B;Protein tamozhennic",tamo,6.7612,6.2204,6.2504,6.2874,6.254,6.344,6.6171,6.6699,0.3825000000000003,1,0,0.16463414634146342,0.024691358024691357,0.13994278831677207,0.014035087719298246
3722,Ring canal kelch protein,kel,5.5772,5.3561,5.363,5.1813,5.0477,5.1396,5.5392,5.5634,0.38209999999999944,0,0,0.16463414634146342,0.024691358024691357,0.13994278831677207,0.014035087719298246
2279,FI05614p;GH27705p,CG5758;Dmel\CG5758,6.4974,6.184,6.2744,6.1877,6.3507,6.3448,6.3512,6.5694,0.3816999999999995,0,0,0.16463414634146342,0.024691358024691357,0.13994278831677207,0.014035087719298246
FBgn0038771,S-formylglutathione hydrolase,CG4390-RB;Dmel\CG4390,7.0847,7.2271,7.2056,7.1517,7.3282,7.2778,7.4526,7.5331,0.3814000000000002,0,0,0.16463414634146342,0.024691358024691357,0.13994278831677207,0.014035087719298246
FBgn0036518,"Rho GTPase activating protein at 71E, isoform D;Rho GTPase activating protein at 71E, isoform E;Rho GTPase activating protein at 71E, isoform G;Rho GTPase activating protein at 71E, isoform F;Rho GTPase activating protein at 71E, isoform B;LD04071p;Rho GTPase activating protein at 71E, isoform C",RhoGAP71E,5.9923,5.6335,5.6051,5.5746,5.549,5.5247,5.7835,5.9559,0.38129999999999953,0,0,0.16463414634146342,0.024691358024691357,0.13994278831677207,0.014035087719298246
3523,"Cysteine--tRNA ligase, cytoplasmic",CysRS,5.9201,5.6027,5.5474,5.4986,5.41,5.3862,5.5614,5.8788,0.3802000000000003,0,0,0.16463414634146342,0.024691358024691357,0.13994278831677207,0.014035087719298246
FBgn0004055,"Unzipped, isoform B;Protein unzipped",uzip,8.2529,7.8249,7.4044,7.5853,7.7453,7.8377,7.7635,7.9648,0.37950000000000017,0,1,0.16666666666666666,0.024691358024691357,0.1419753086419753,0.014035087719298246
FBgn0033846,"Protein lin-54 homolog;RE32583p;Myb-interacting protein 120, isoform B;FI18123p1",CG6061;mip120;mip120-RA,6.6563,6.5294,6.4764,6.5882,6.6887,6.7311,6.9016,6.9666,0.37840000000000007,0,0,0.16666666666666666,0.024691358024691357,0.1419753086419753,0.014035087719298246
3530,RT10411p (Fragment);RE07536p;GH11496p;FI02011p,CG7800;CG7800-RA;Dmel\CG7800,6.5893,6.0023,5.3774,5.3122,5.0893,5.1063,5.6029,5.6898,0.37760000000000016,0,0,0.16666666666666666,0.024691358024691357,0.1419753086419753,0.014035087719298246
FBgn0010114,"RT02802p (Fragment);Locomotion-related protein Hikaru genki;Locomotion-related protein Hikaru genki, Isoform 1;Locomotion-related protein Hikaru genki, Isoform 2;Locomotion-related protein Hikaru genki, Isoform 4",;hig;hig-RC,7.6245,7.0449,6.9627,7.1137,7.3637,7.3991,7.4192,7.4902,0.37650000000000006,0,1,0.16869918699186992,0.024691358024691357,0.14400782896717856,0.014035087719298246
FBgn0035370,LD45195p,Non2,6.5827,6.2953,6.3612,6.3973,6.3871,6.3366,6.6514,6.7733,0.37599999999999945,0,0,0.16869918699186992,0.024691358024691357,0.14400782896717856,0.014035087719298246
FBgn0001125,Aspartate aminotransferase (Fragment);Aspartate aminotransferase (Fragment);Aspartate aminotransferase;Aspartate aminotransferase;Aspartate aminotransferase,Got2;Got2-RA,8.0504,7.8221,7.8533,7.6723,7.8443,7.8634,8.0416,8.0477,0.37540000000000084,1,0,0.16869918699186992,0.026234567901234566,0.14246461909063535,0.014912280701754385
