Orthogroup,tmp
OG0006415,NP_523466
OG0006416,NP_995625
OG0006417,NP_608776
OG0006418,NP_608777
OG0006419,NP_001097074
OG0006420,NP_608779
OG0006421,NP_608780
OG0006422,NP_608781
OG0006423,NP_523467
OG0006424,NP_651972
OG0006425,NP_001137779
OG0006426,NP_608784
OG0006427,NP_001334730
OG0006428,NP_787968
OG0006429,NP_608787
OG0006430,NP_608790
OG0006431,NP_608792
OG0006432,NP_001285590
OG0006433,NP_476882
OG0006434,NP_722922
OG0006435,NP_524686
OG0006436,NP_001334671
OG0006437,NP_477487
OG0006438,NP_001097075
OG0006439,NP_608798
OG0006440,NP_608801
OG0006441,NP_608802
OG0006442,NP_608803
OG0006443,NP_722932
OG0006444,NP_722933
OG0006445,NP_787969
OG0006446,NP_608804
OG0006447,NP_001137782
OG0006448,NP_001368961
OG0006449,NP_001260005
OG0006450,NP_476883
OG0006451,NP_001245864
OG0006452,NP_722945
OG0006453,NP_608809
OG0006454,NP_476730
OG0006455,NP_476834
OG0006456,NP_722946
OG0006457,NP_608811
OG0006458,NP_722949
OG0006459,NP_001137784
OG0006460,NP_608812
OG0006461,NP_001097076
OG0006462,NP_608814
OG0006463,NP_608815
OG0006464,NP_523469
OG0006465,NP_608817
OG0006466,NP_523470
OG0006467,NP_477497
OG0006468,NP_608819
OG0006469,NP_476776
OG0006470,NP_608820
OG0006471,NP_001303307
OG0006472,NP_608822
OG0006473,NP_608823
OG0006474,NP_477416
OG0006475,NP_608825
OG0006476,NP_608826
OG0006477,NP_608827
OG0006478,NP_608828
OG0006479,NP_722974
OG0006480,NP_001137790
OG0006481,NP_608830
OG0006482,NP_608831
OG0006483,NP_608832
OG0006484,NP_608833
OG0006485,NP_608834
OG0006486,NP_608835
OG0006487,NP_608836
OG0006488,NP_608837
OG0006489,NP_652341
OG0006490,NP_477229
OG0006491,NP_476963
OG0006492,NP_787971
OG0006493,NP_608838
OG0006494,NP_608839
OG0006495,NP_608848
OG0006496,NP_523472
OG0006497,NP_608852
OG0006498,NP_001260044
OG0006499,NP_787975
OG0006500,NP_608857
OG0006501,NP_608858
OG0006502,NP_608859
OG0006503,NP_608860
OG0006504,NP_001260047
OG0006505,NP_608862
OG0006506,NP_001260049
OG0006507,NP_608864
OG0006508,NP_001162873
OG0006509,NP_001162874
OG0006510,NP_608867
OG0006511,NP_523473
OG0006512,NP_608868
OG0006513,NP_608871
OG0006514,NP_608878
OG0006515,NP_608879
OG0006516,NP_523476
OG0006517,NP_525100
OG0006518,NP_608880
OG0006519,NP_608883
OG0006520,NP_001036333
OG0006521,NP_001036334
OG0006522,NP_523478
OG0006523,NP_608884
OG0006524,NP_608885
OG0006525,NP_723031
OG0006526,NP_608886
OG0006527,NP_608887
OG0006528,NP_608888
OG0006529,NP_608889
OG0006530,NP_608890
OG0006531,NP_608891
OG0006532,NP_001260066
OG0006533,NP_001162875
OG0006534,NP_608895
OG0006535,NP_001137791
OG0006536,NP_608897
OG0006537,NP_477190
OG0006538,NP_723044
OG0006539,NP_001036336
OG0006540,NP_723047
OG0006541,NP_608899
OG0006542,NP_001033875
OG0006543,NP_001260076
OG0006544,NP_608900
OG0006545,NP_608901
OG0006546,NP_524834
OG0006547,NP_608902
OG0006548,NP_608903
OG0006549,NP_608905
OG0006550,NP_523480
OG0006551,NP_524781
OG0006552,NP_608907
OG0006553,NP_001260087
OG0006554,NP_608909
OG0006555,NP_608913
OG0006556,NP_608915
OG0006557,NP_787990
OG0006558,NP_001260093
OG0006559,NP_608919
OG0006560,NP_477191
OG0006561,NP_608920
OG0006562,NP_523483
OG0006563,NP_608926
OG0006564,NP_608927
OG0006565,NP_001260097
OG0006566,NP_608929
OG0006567,NP_608930
OG0006568,NP_608931
OG0006569,NP_608932
OG0006570,NP_608935
OG0006571,NP_723086
OG0006572,NP_723087
OG0006573,NP_608934
OG0006574,NP_608936
OG0006575,NP_608937
OG0006576,NP_723089
OG0006577,NP_476616
OG0006578,NP_608938
OG0006579,NP_608939
OG0006580,NP_608940
OG0006581,NP_608941
OG0006582,NP_523484
OG0006583,NP_523485
OG0006584,NP_608945
OG0006585,NP_608946
OG0006586,NP_723103
OG0006587,NP_608950
OG0006588,NP_001097090
OG0006589,NP_723110
OG0006590,NP_524725
OG0006591,NP_608956
OG0006592,NP_608954
OG0006593,NP_723116
OG0006594,NP_723117
OG0006595,NP_608960
OG0006596,NP_608961
OG0006597,NP_001285640
OG0006598,NP_001097092
OG0006599,NP_608965
OG0006600,NP_001285645
OG0006601,NP_608967
OG0006602,NP_608968
OG0006603,NP_608969
OG0006604,NP_477140
OG0006605,NP_001260114
OG0006606,NP_608972
OG0006607,NP_476784
OG0006608,NP_001260116
OG0006609,NP_608976
OG0006610,NP_523486
OG0006611,NP_001097093
OG0006612,NP_608979
OG0006613,NP_001246030
OG0006614,NP_609711
OG0006615,NP_788056
OG0006616,NP_652069
OG0006617,NP_523565
OG0006618,NP_523566
OG0006619,NP_609712
OG0006620,NP_609713
OG0006621,NP_652574
OG0006622,NP_476917
OG0006623,NP_609714
OG0006624,NP_001188810
OG0006625,NP_001162975
OG0006626,NP_477495
OG0006627,NP_609720
OG0006628,NP_995714
OG0006629,NP_995716
OG0006630,NP_001400995
OG0006631,NP_609731
OG0006632,NP_001036362
OG0006633,NP_723893
OG0006634,NP_609735
OG0006635,NP_609736
OG0006636,NP_609737
OG0006637,NP_523568
OG0006638,NP_523569
OG0006639,NP_523570
OG0006640,NP_524938
OG0006641,NP_523571
OG0006642,NP_523572
OG0006643,NP_609738
OG0006644,NP_476599
OG0006645,NP_609740
OG0006646,NP_609743
OG0006647,NP_609744
OG0006648,NP_723909
OG0006649,NP_609747
OG0006650,NP_723912
OG0006651,NP_609750
OG0006652,NP_523574
OG0006653,NP_476600
OG0006654,NP_609751
OG0006655,NP_476601
OG0006656,NP_609753
OG0006657,NP_476732
OG0006658,NP_476614
OG0006659,NP_609754
OG0006660,NP_523575
OG0006661,NP_609755
OG0006662,NP_723916
OG0006663,NP_609761
OG0006664,NP_001285962
OG0006665,NP_001246037
OG0006666,NP_609765
OG0006667,NP_524929
OG0006668,NP_476602
OG0006669,NP_001246038
OG0006670,NP_524930
OG0006671,NP_609767
OG0006672,NP_001260473
OG0006673,NP_001356886
OG0006674,NP_723939
OG0006675,NP_523579
OG0006676,NP_609776
OG0006677,NP_723947
OG0006678,NP_001285973
OG0006679,NP_476865
OG0006680,NP_001285975
OG0006681,NP_609777
OG0006682,NP_723952
OG0006683,NP_723954
OG0006684,NP_609780
OG0006685,NP_001334740
OG0006686,NP_609781
OG0006687,NP_476633
OG0006688,NP_609782
OG0006689,NP_476605
OG0006690,NP_001246041
OG0006691,NP_652070
OG0006692,NP_523581
OG0006693,NP_609786
OG0006694,NP_609787
OG0006695,NP_609788
OG0006696,NP_609789
OG0006697,NP_599132
OG0006698,NP_477068
OG0006699,NP_476942
OG0006700,NP_609790
OG0006701,NP_524939
OG0006702,NP_724939
OG0006703,NP_610589
OG0006704,NP_724934
OG0006705,NP_610588
OG0006706,NP_001260868
OG0006707,NP_001303342
OG0006708,NP_001097259
OG0006709,NP_001246249
OG0006710,NP_610577
OG0006711,NP_610575
OG0006712,NP_001097257
OG0006713,NP_610574
OG0006714,NP_610573
OG0006715,NP_724916
OG0006716,NP_001369075
OG0006717,NP_610569
OG0006718,NP_001286280
OG0006719,NP_610567
OG0006720,NP_610566
OG0006721,NP_523679
OG0006722,NP_001334718
OG0006723,NP_001334719
OG0006724,NP_001097255
OG0006725,NP_610562
OG0006726,NP_610556
OG0006727,NP_001334715
OG0006728,NP_610555
OG0006729,NP_001246234
OG0006730,NP_476885
OG0006731,NP_610554
OG0006732,NP_001260844
OG0006733,NP_724880
OG0006734,NP_724878
OG0006735,NP_610551
OG0006736,NP_610550
OG0006737,NP_523674
OG0006738,NP_523673
OG0006739,NP_724871
OG0006740,NP_523672
OG0006741,NP_610547
OG0006742,NP_001286270
OG0006743,NP_652397
OG0006744,NP_610546
OG0006745,NP_001286264
OG0006746,NP_610543
OG0006747,NP_523671
OG0006748,NP_001097249
OG0006749,NP_523670
OG0006750,NP_001369072
OG0006751,NP_610541
OG0006752,NP_610539
OG0006753,NP_610537
OG0006754,NP_610538
OG0006755,NP_001260842
OG0006756,NP_610536
OG0006757,NP_523669
OG0006758,NP_610535
OG0006759,NP_610534
OG0006760,NP_724853
OG0006761,NP_610532
OG0006762,NP_610531
OG0006763,NP_610530
OG0006764,NP_001350855
OG0006765,NP_524888
OG0006766,NP_724847
OG0006767,NP_610526
OG0006768,NP_724834
OG0006769,NP_477319
OG0006770,NP_001286256
OG0006771,NP_610524
OG0006772,NP_610522
OG0006773,NP_610521
OG0006774,NP_001097248
OG0006775,NP_001137629
OG0006776,NP_724825
OG0006777,NP_724824
OG0006778,NP_652633
OG0006779,NP_001163102
OG0006780,NP_610517
OG0006781,NP_610516
OG0006782,NP_476895
OG0006783,NP_610515
OG0006784,NP_724821
OG0006785,NP_476948
OG0006786,NP_001163100
OG0006787,NP_477310
OG0006788,NP_610510
OG0006789,NP_610507
OG0006790,NP_724813
OG0006791,NP_724812
OG0006792,NP_001097246
OG0006793,NP_724811
OG0006794,NP_476952
OG0006795,NP_610504
OG0006796,NP_610503
OG0006797,NP_610502
OG0006798,NP_610501
OG0006799,NP_724802
OG0006800,NP_610499
OG0006801,NP_001286252
OG0006802,NP_610496
OG0006803,NP_523667
OG0006804,NP_610495
OG0006805,NP_001400998
OG0006806,NP_476810
OG0006807,NP_001137624
OG0006808,NP_001246225
OG0006809,NP_001097240
OG0006810,NP_610487
OG0006811,NP_610486
OG0006812,NP_609230
OG0006813,NP_609231
OG0006814,NP_609232
OG0006815,NP_001260254
OG0006816,NP_723401
OG0006817,NP_609236
OG0006818,NP_609237
OG0006819,NP_609238
OG0006820,NP_609239
OG0006821,NP_609240
OG0006822,NP_477195
OG0006823,NP_001097124
OG0006824,NP_001097122
OG0006825,NP_609242
OG0006826,NP_001260265
OG0006827,NP_477504
OG0006828,NP_609244
OG0006829,NP_609245
OG0006830,NP_609246
OG0006831,NP_609247
OG0006832,NP_723413
OG0006833,NP_609248
OG0006834,NP_723416
OG0006835,NP_609249
OG0006836,NP_001260269
OG0006837,NP_788006
OG0006838,NP_609255
OG0006839,NP_001097127
OG0006840,NP_523515
OG0006841,NP_523516
OG0006842,NP_609257
OG0006843,NP_001097129
OG0006844,NP_001260273
OG0006845,NP_609264
OG0006846,NP_652561
OG0006847,NP_523517
OG0006848,NP_652562
OG0006849,NP_523518
OG0006850,NP_609268
OG0006851,NP_723442
OG0006852,NP_609274
OG0006853,NP_723444
OG0006854,NP_523520
OG0006855,NP_001162916
OG0006856,NP_609276
OG0006857,NP_001260279
OG0006858,NP_001245949
OG0006859,NP_723450
OG0006860,NP_609280
OG0006861,NP_476947
OG0006862,NP_001369123
OG0006863,NP_001097130
OG0006864,NP_001097131
OG0006865,NP_609287
OG0006866,NP_523522
OG0006867,NP_524905
OG0006868,NP_609289
OG0006869,NP_001097132
OG0006870,NP_523523
OG0006871,NP_523524
OG0006872,NP_995666
OG0006873,NP_723463
OG0006874,NP_609294
OG0006875,NP_609295
OG0006876,NP_609296
OG0006877,NP_609297
OG0006878,NP_001369124
OG0006879,NP_609298
OG0006880,NP_609299
OG0006881,NP_477108
OG0006882,NP_609300
OG0006883,NP_609301
OG0006884,NP_609302
OG0006885,NP_523526
OG0006886,NP_001162922
OG0006887,NP_995670
OG0006888,NP_995671
OG0006889,NP_476977
OG0006890,NP_524714
OG0006891,NP_476982
OG0006892,NP_001260294
OG0006893,NP_609305
OG0006894,NP_609306
OG0006895,NP_609307
OG0006896,NP_477301
OG0006897,NP_723484
OG0006898,NP_477373
OG0006899,NP_609308
OG0006900,NP_001334673
OG0006901,NP_609314
OG0006902,NP_609315
OG0006903,NP_995675
OG0006904,NP_001097134
OG0006905,NP_001097135
OG0006906,NP_609318
OG0006907,NP_524867
OG0006908,NP_001162923
OG0006909,NP_609320
OG0006910,NP_477347
OG0006911,NP_523528
OG0006912,NP_609321
OG0006913,NP_001260306
OG0006914,NP_609325
OG0006915,NP_723501
OG0006916,NP_723502
OG0006917,NP_723504
OG0006918,NP_609327
OG0006919,NP_723505
OG0006920,NP_001162929
OG0006921,NP_788019
OG0006922,NP_609330
OG0006923,NP_609331
OG0006924,NP_609333
OG0006925,NP_788020
OG0006926,NP_001260310
OG0006927,NP_523529
OG0006928,NP_001260313
OG0006929,NP_609335
OG0006930,NP_001188767
OG0006931,NP_609338
OG0006932,NP_609339
OG0006933,NP_995678
OG0006934,NP_477041
OG0006935,NP_609341
OG0006936,NP_001097136
OG0006937,NP_609343
OG0006938,NP_001036351
OG0006939,NP_609349
OG0006940,NP_609350
OG0006941,NP_001334732
OG0006942,NP_609351
OG0006943,NP_523531
OG0006944,NP_001097137
OG0006945,NP_609353
OG0006946,NP_609354
OG0006947,NP_609355
OG0006948,NP_001334733
OG0006949,NP_609357
OG0006950,NP_609358
OG0006951,NP_609359
OG0006952,NP_609360
OG0006953,NP_723540
OG0006954,NP_723541
OG0006955,NP_723543
OG0006956,NP_476962
OG0006957,NP_609362
OG0006958,NP_477423
OG0006959,NP_477001
OG0006960,NP_609363
OG0006961,NP_609364
OG0006962,NP_609365
OG0006963,NP_609366
OG0006964,NP_723549
OG0006965,NP_476767
OG0006966,NP_609368
OG0006967,NP_609369
OG0006968,NP_609370
OG0006969,NP_723554
OG0006970,NP_609372
OG0006971,NP_609373
OG0006972,NP_523535
OG0006973,NP_609376
OG0006974,NP_609377
OG0006975,NP_609378
OG0006976,NP_609379
OG0006977,NP_609380
OG0006978,NP_477027
OG0006979,NP_609382
OG0006980,NP_609383
OG0006981,NP_477223
OG0006982,NP_723568
OG0006983,NP_477478
OG0006984,NP_609384
OG0006985,NP_609388
OG0006986,NP_609389
OG0006987,NP_476678
OG0006988,NP_609390
OG0006989,NP_609391
OG0006990,NP_995679
OG0006991,NP_001260335
OG0006992,NP_609392
OG0006993,NP_609393
OG0006994,NP_723576
OG0006995,NP_523537
OG0006996,NP_001356956
OG0006997,NP_609394
OG0006998,NP_001188778
OG0006999,NP_001260345
OG0007000,NP_477379
OG0007001,NP_476778
OG0007002,NP_609398
OG0007003,NP_609399
OG0007004,NP_001188780
OG0007005,NP_477296
OG0007006,NP_609401
OG0007007,NP_609402
OG0007008,NP_476888
OG0007009,NP_609403
OG0007010,NP_609404
OG0007011,NP_523490
OG0007012,NP_608991
OG0007013,NP_723145
OG0007014,NP_001285650
OG0007015,NP_523488
OG0007016,NP_609710
OG0007017,NP_609709
OG0007018,NP_788055
OG0007019,NP_609706
OG0007020,NP_609705
OG0007021,NP_723870
OG0007022,NP_001260456
OG0007023,NP_788051
OG0007024,NP_609702
OG0007025,NP_001356885
OG0007026,NP_609698
OG0007027,NP_001188805
OG0007028,NP_609696
OG0007029,NP_524928
OG0007030,NP_524698
OG0007031,NP_476702
OG0007032,NP_788047
OG0007033,NP_609692
OG0007034,NP_001033905
OG0007035,NP_001260452
OG0007036,NP_609691
OG0007037,NP_001285917
OG0007038,NP_609690
OG0007039,NP_609689
OG0007040,NP_609688
OG0007041,NP_523563
OG0007042,NP_723849
OG0007043,NP_609684
OG0007044,NP_609683
OG0007045,NP_609682
OG0007046,NP_609681
OG0007047,NP_995706
OG0007048,NP_995705
OG0007049,NP_723847
OG0007050,NP_477419
OG0007051,NP_001027263
OG0007052,NP_001027262
OG0007053,NP_476596
OG0007054,NP_476821
OG0007055,NP_476788
OG0007056,NP_476597
OG0007057,NP_609677
OG0007058,NP_609676
OG0007059,NP_523561
OG0007060,NP_609675
OG0007061,NP_001036361
OG0007062,NP_001036360
OG0007063,NP_609671
OG0007064,NP_477361
OG0007065,NP_001285908
OG0007066,NP_609669
OG0007067,NP_723832
OG0007068,NP_723828
OG0007069,NP_609667
OG0007070,NP_723827
OG0007071,NP_609665
OG0007072,NP_477187
OG0007073,NP_477325
OG0007074,NP_609663
OG0007075,NP_609662
OG0007076,NP_609660
OG0007077,NP_001027255
OG0007078,NP_001188798
OG0007079,NP_609655
OG0007080,NP_477438
OG0007081,NP_609654
OG0007082,NP_476785
OG0007083,NP_609652
OG0007084,NP_609648
OG0007085,NP_609647
OG0007086,NP_524836
OG0007087,NP_609645
OG0007088,NP_609644
OG0007089,NP_609643
OG0007090,NP_609642
OG0007091,NP_001137822
OG0007092,NP_723811
OG0007093,NP_609641
OG0007094,NP_651976
OG0007095,NP_609640
OG0007096,NP_001369129
OG0007097,NP_609636
OG0007098,NP_001162971
OG0007099,NP_609634
OG0007100,NP_609632
OG0007101,NP_609631
OG0007102,NP_001260440
OG0007103,NP_723799
OG0007104,NP_723798
OG0007105,NP_723797
OG0007106,NP_609627
OG0007107,NP_609625
OG0007108,NP_609624
OG0007109,NP_609621
OG0007110,NP_609620
OG0007111,NP_609619
OG0007112,NP_609618
OG0007113,NP_609616
OG0007114,NP_723789
OG0007115,NP_609612
OG0007116,NP_609611
OG0007117,NP_609610
OG0007118,NP_609609
OG0007119,NP_609608
OG0007120,NP_609607
OG0007121,NP_001137821
OG0007122,NP_477351
OG0007123,NP_001260431
OG0007124,NP_001246017
OG0007125,NP_001097155
OG0007126,NP_609599
OG0007127,NP_609598
OG0007128,NP_609597
OG0007129,NP_001260427
OG0007130,NP_609596
OG0007131,NP_609594
OG0007132,NP_523559
OG0007133,NP_723772
OG0007134,NP_723771
OG0007135,NP_609589
OG0007136,NP_609588
OG0007137,NP_001260421
OG0007138,NP_609585
OG0007139,NP_001285881
OG0007140,NP_609581
OG0007141,NP_609580
OG0007142,NP_609579
OG0007143,NP_723763
OG0007144,NP_609577
OG0007145,NP_001097153
OG0007146,NP_001036357
OG0007147,NP_723757
OG0007148,NP_477259
OG0007149,NP_652612
OG0007150,NP_609567
OG0007151,NP_609566
OG0007152,NP_609565
OG0007153,NP_609564
OG0007154,NP_723746
OG0007155,NP_001036356
OG0007156,NP_723741
OG0007157,NP_723737
OG0007158,NP_723735
OG0007159,NP_609558
OG0007160,NP_609557
OG0007161,NP_609556
OG0007162,NP_609555
OG0007163,NP_723730
OG0007164,NP_525102
OG0007165,NP_788038
OG0007166,NP_609552
OG0007167,NP_477172
OG0007168,NP_723725
OG0007169,NP_001356957
OG0007170,NP_609548
OG0007171,NP_001036355
OG0007172,NP_477479
OG0007173,NP_609547
OG0007174,NP_723721
OG0007175,NP_609546
OG0007176,NP_609544
OG0007177,NP_001097151
OG0007178,NP_609541
OG0007179,NP_609540
OG0007180,NP_609538
OG0007181,NP_609537
OG0007182,NP_609536
OG0007183,NP_652665
OG0007184,NP_620115
OG0007185,NP_609535
OG0007186,NP_477096
OG0007187,NP_609534
OG0007188,NP_723702
OG0007189,NP_609531
OG0007190,NP_609530
OG0007191,NP_001097150
OG0007192,NP_723700
OG0007193,NP_476906
OG0007194,NP_523555
OG0007195,NP_001137817
OG0007196,NP_723693
OG0007197,NP_001260398
OG0007198,NP_477431
OG0007199,NP_609519
OG0007200,NP_609518
OG0007201,NP_523552
OG0007202,NP_609511
OG0007203,NP_523551
OG0007204,NP_609510
OG0007205,NP_001097149
OG0007206,NP_609509
OG0007207,NP_609507
OG0007208,NP_609504
OG0007209,NP_609503
OG0007210,NP_723670
OG0007211,NP_523548
OG0007212,NP_609501
OG0007213,NP_609500
OG0007214,NP_001027248
OG0007215,NP_476562
OG0007216,NP_001260375
OG0007217,NP_609496
OG0007218,NP_001097148
OG0007219,NP_723660
OG0007220,NP_523544
OG0007221,NP_609495
OG0007222,NP_609494
OG0007223,NP_609493
OG0007224,NP_609492
OG0007225,NP_609491
OG0007226,NP_609490
OG0007227,NP_523543
OG0007228,NP_609489
OG0007229,NP_001245976
OG0007230,NP_609487
OG0007231,NP_609486
OG0007232,NP_995682
OG0007233,NP_001245974
OG0007234,NP_001285830
OG0007235,NP_523542
OG0007236,NP_001260374
OG0007237,NP_609482
OG0007238,NP_525101
OG0007239,NP_477328
OG0007240,NP_609479
OG0007241,NP_609478
OG0007242,NP_477287
OG0007243,NP_723642
OG0007244,NP_652056
OG0007245,NP_476875
OG0007246,NP_001260368
OG0007247,NP_001036353
OG0007248,NP_524784
OG0007249,NP_609475
OG0007250,NP_788023
OG0007251,NP_001162945
OG0007252,NP_609468
OG0007253,NP_609467
OG0007254,NP_609466
OG0007255,NP_609465
OG0007256,NP_477448
OG0007257,NP_609464
OG0007258,NP_609462
OG0007259,NP_609459
OG0007260,NP_523541
OG0007261,NP_001137815
OG0007262,NP_001137813
OG0007263,NP_609452
OG0007264,NP_477137
OG0007265,NP_609451
OG0007266,NP_609450
OG0007267,NP_609449
OG0007268,NP_609448
OG0007269,NP_609446
OG0007270,NP_609444
OG0007271,NP_723611
OG0007272,NP_609443
OG0007273,NP_001188790
OG0007274,NP_524667
OG0007275,NP_609441
OG0007276,NP_523540
OG0007277,NP_609438
OG0007278,NP_609433
OG0007279,NP_723607
OG0007280,NP_609430
OG0007281,NP_001188786
OG0007282,NP_001097143
OG0007283,NP_609420
OG0007284,NP_523539
OG0007285,NP_001162940
OG0007286,NP_609417
OG0007287,NP_609416
OG0007288,NP_523538
OG0007289,NP_609415
OG0007290,NP_001033895
OG0007291,NP_609413
OG0007292,NP_609412
OG0007293,NP_723592
OG0007294,NP_001033894
OG0007295,NP_608995
OG0007296,NP_001245912
OG0007297,NP_608996
OG0007298,NP_001285665
OG0007299,NP_608998
OG0007300,NP_001188704
OG0007301,NP_608999
OG0007302,NP_652552
OG0007303,NP_723165
OG0007304,NP_609012
OG0007305,NP_477158
OG0007306,NP_609020
OG0007307,NP_001137799
OG0007308,NP_609023
OG0007309,NP_609026
OG0007310,NP_609029
OG0007311,NP_609030
OG0007312,NP_609031
OG0007313,NP_609032
OG0007314,NP_609033
OG0007315,NP_609034
OG0007316,NP_609035
OG0007317,NP_609036
OG0007318,NP_609037
OG0007319,NP_609038
OG0007320,NP_723186
OG0007321,NP_609040
OG0007322,NP_609042
OG0007323,NP_609043
OG0007324,NP_723188
OG0007325,NP_609045
OG0007326,NP_609046
OG0007327,NP_609047
OG0007328,NP_995638
OG0007329,NP_609049
OG0007330,NP_609050
OG0007331,NP_001285682
OG0007332,NP_001097100
OG0007333,NP_001097101
OG0007334,NP_609058
OG0007335,NP_723200
OG0007336,NP_609060
OG0007337,NP_609061
OG0007338,NP_523493
OG0007339,NP_609062
OG0007340,NP_652024
OG0007341,NP_523494
OG0007342,NP_609063
OG0007343,NP_723202
OG0007344,NP_995639
OG0007345,NP_609066
OG0007346,NP_001036341
OG0007347,NP_001260155
OG0007348,NP_609069
OG0007349,NP_609070
OG0007350,NP_723211
OG0007351,NP_723214
OG0007352,NP_609073
OG0007353,NP_477167
OG0007354,NP_477168
OG0007355,NP_723220
OG0007356,NP_609075
OG0007357,NP_609076
OG0007358,NP_723223
OG0007359,NP_609079
OG0007360,NP_523496
OG0007361,NP_609081
OG0007362,NP_609082
OG0007363,NP_723226
OG0007364,NP_477412
OG0007365,NP_476869
OG0007366,NP_001260170
OG0007367,NP_609084
OG0007368,NP_609085
OG0007369,NP_609086
OG0007370,NP_477268
OG0007371,NP_609087
OG0007372,NP_542438
OG0007373,NP_609088
OG0007374,NP_609089
OG0007375,NP_723234
OG0007376,NP_524777
OG0007377,NP_477205
OG0007378,NP_609092
OG0007379,NP_523497
OG0007380,NP_476673
OG0007381,NP_609093
OG0007382,NP_609094
OG0007383,NP_609095
OG0007384,NP_001245927
OG0007385,NP_001036342
OG0007386,NP_652555
OG0007387,NP_609096
OG0007388,NP_609097
OG0007389,NP_523499
OG0007390,NP_001097107
OG0007391,NP_609101
OG0007392,NP_723263
OG0007393,NP_609106
OG0007394,NP_001260187
OG0007395,NP_523502
OG0007396,NP_609108
OG0007397,NP_609109
OG0007398,NP_523503
OG0007399,NP_609110
OG0007400,NP_609111
OG0007401,NP_609112
OG0007402,NP_001188709
OG0007403,NP_609114
OG0007404,NP_609115
OG0007405,NP_609117
OG0007406,NP_609118
OG0007407,NP_609119
OG0007408,NP_609120
OG0007409,NP_723277
OG0007410,NP_523504
OG0007411,NP_995642
OG0007412,NP_609122
OG0007413,NP_001260200
OG0007414,NP_609124
OG0007415,NP_523505
OG0007416,NP_001097114
OG0007417,NP_609130
OG0007418,NP_001260212
OG0007419,NP_723294
OG0007420,NP_523506
OG0007421,NP_523507
OG0007422,NP_609135
OG0007423,NP_477115
OG0007424,NP_609141
OG0007425,NP_609142
OG0007426,NP_609143
OG0007427,NP_609146
OG0007428,NP_723315
OG0007429,NP_609148
OG0007430,NP_609149
OG0007431,NP_476618
OG0007432,NP_609154
OG0007433,NP_476805
OG0007434,NP_609155
OG0007435,NP_609156
OG0007436,NP_723327
OG0007437,NP_001137808
OG0007438,NP_609170
OG0007439,NP_609171
OG0007440,NP_001033883
OG0007441,NP_609175
OG0007442,NP_001245936
OG0007443,NP_609178
OG0007444,NP_609179
OG0007445,NP_609180
OG0007446,NP_476986
OG0007447,NP_476939
OG0007448,NP_524688
OG0007449,NP_723346
OG0007450,NP_001033884
OG0007451,NP_609184
OG0007452,NP_609185
OG0007453,NP_001245938
OG0007454,NP_001036347
OG0007455,NP_001260230
OG0007456,NP_609190
OG0007457,NP_609191
OG0007458,NP_609193
OG0007459,NP_476755
OG0007460,NP_477136
OG0007461,NP_723362
OG0007462,NP_609195
OG0007463,NP_609196
OG0007464,NP_609197
OG0007465,NP_609198
OG0007466,NP_001245939
OG0007467,NP_001162911
OG0007468,NP_609200
OG0007469,NP_001260237
OG0007470,NP_001097121
OG0007471,NP_609202
OG0007472,NP_001260246
OG0007473,NP_609203
OG0007474,NP_609204
OG0007475,NP_609205
OG0007476,NP_609206
OG0007477,NP_609207
OG0007478,NP_609208
OG0007479,NP_609209
OG0007480,NP_609210
OG0007481,NP_609211
OG0007482,NP_609212
OG0007483,NP_609213
OG0007484,NP_609214
OG0007485,NP_723377
OG0007486,NP_723378
OG0007487,NP_001245944
OG0007488,NP_609216
OG0007489,NP_609217
OG0007490,NP_609218
OG0007491,NP_609219
OG0007492,NP_523511
OG0007493,NP_609220
OG0007494,NP_609221
OG0007495,NP_609222
OG0007496,NP_723383
OG0007497,NP_609226
OG0007498,NP_477500
OG0007499,NP_723391
OG0007500,NP_652045
OG0007501,NP_609227
OG0007502,NP_787998
OG0007503,NP_476568
OG0007504,NP_524991
OG0007505,NP_724787
OG0007506,NP_001027396
OG0007507,NP_788296
OG0007508,NP_610484
OG0007509,NP_610483
OG0007510,NP_001260822
OG0007511,NP_610479
OG0007512,NP_001097238
OG0007513,NP_610477
OG0007514,NP_724783
OG0007515,NP_610475
OG0007516,NP_001097237
OG0007517,NP_001036534
OG0007518,NP_724774
OG0007519,NP_724773
OG0007520,NP_610470
OG0007521,NP_610469
OG0007522,NP_477146
OG0007523,NP_724769
OG0007524,NP_525109
OG0007525,NP_610467
OG0007526,NP_724761
OG0007527,NP_724759
OG0007528,NP_610463
OG0007529,NP_610462
OG0007530,NP_001286232
OG0007531,NP_610460
OG0007532,NP_665880
OG0007533,NP_724749
OG0007534,NP_610456
OG0007535,NP_610455
OG0007536,NP_610454
OG0007537,NP_001260819
OG0007538,NP_610452
OG0007539,NP_610451
OG0007540,NP_476927
OG0007541,NP_001260813
OG0007542,NP_610446
OG0007543,NP_001163093
OG0007544,NP_610445
OG0007545,NP_610444
OG0007546,NP_610442
OG0007547,NP_610441
OG0007548,NP_610440
OG0007549,NP_001097235
OG0007550,NP_610437
OG0007551,NP_001137622
OG0007552,NP_610434
OG0007553,NP_476999
OG0007554,NP_610433
OG0007555,NP_724730
OG0007556,NP_610431
OG0007557,NP_610430
OG0007558,NP_610429
OG0007559,NP_610427
OG0007560,NP_610424
OG0007561,NP_610423
OG0007562,NP_524815
